Original Frame,Matched Frame,Similarity Score,Difference to 1.0
frame_000123.png,frame_000091.png,0.9999998596605332,1.4033946682534548e-07
frame_000124.png,frame_000091.png,0.9999998596605332,1.4033946682534548e-07
frame_000125.png,frame_000105.png,0.9934373216992504,0.006562678300749636
frame_000126.png,frame_000105.png,0.9947423894479752,0.005257610552024783
frame_000127.png,frame_000105.png,0.9948973928842245,0.0051026071157754815
frame_000128.png,frame_000105.png,0.9942316350135436,0.005768364986456387
frame_000129.png,frame_000106.png,0.9950950941324774,0.004904905867522569
frame_000130.png,frame_000106.png,0.9965063539244234,0.003493646075576562
frame_000131.png,frame_000106.png,0.9949503073656122,0.005049692634387815
frame_000132.png,frame_000106.png,0.9965730192912455,0.003426980708754468
frame_000133.png,frame_000106.png,0.9973354788609645,0.0026645211390354806
frame_000134.png,frame_000106.png,0.9966359505104423,0.0033640494895577078
frame_000135.png,frame_000106.png,0.9970191722533683,0.0029808277466316646
frame_000136.png,frame_000106.png,0.9979391422710348,0.0020608577289652485
frame_000137.png,frame_000106.png,0.9966189435563656,0.0033810564436344004
frame_000138.png,frame_000107.png,0.9984325945771141,0.0015674054228859147
frame_000139.png,frame_000107.png,0.9972830228067284,0.0027169771932715747
frame_000140.png,frame_000107.png,0.9980756312676539,0.0019243687323461378
frame_000141.png,frame_000107.png,0.9987619457816779,0.0012380542183221266
frame_000142.png,frame_000107.png,0.9982408997653761,0.0017591002346238893
frame_000143.png,frame_000107.png,0.9981441224150746,0.0018558775849254472
frame_000144.png,frame_000108.png,0.9983843858918603,0.0016156141081397069
frame_000145.png,frame_000108.png,0.9986899563199361,0.0013100436800639326
frame_000146.png,frame_000122.png,0.9698082775905956,0.030191722409404376
frame_000147.png,frame_000105.png,0.9401314444211981,0.059868555578801885
frame_000148.png,frame_000125.png,0.9450251740104421,0.05497482598955794
frame_000149.png,frame_000124.png,0.9884993128283597,0.011500687171640323
frame_000150.png,frame_000125.png,0.9947234539603622,0.005276546039637786
frame_000151.png,frame_000126.png,0.997431249659728,0.0025687503402720413
frame_000152.png,frame_000106.png,0.9981282509147268,0.001871749085273211
frame_000153.png,frame_000106.png,0.9989307145445584,0.0010692854554416042
frame_000154.png,frame_000106.png,0.9972218965847626,0.0027781034152374318
frame_000155.png,frame_000106.png,0.9861436907894007,0.013856309210599327
frame_000156.png,frame_000130.png,0.9901452713848519,0.009854728615148134
frame_000157.png,frame_000131.png,0.9960787545095884,0.003921245490411618
frame_000158.png,frame_000132.png,0.9735219974518348,0.026478002548165236
frame_000158.png,frame_000133.png,0.9826454468357668,0.017354553164233177
frame_000159.png,frame_000133.png,0.9867651818012556,0.013234818198744391
frame_000160.png,frame_000133.png,0.9791141439615005,0.020885856038499462
frame_000161.png,frame_000134.png,0.9804044296594872,0.019595570340512847
frame_000162.png,frame_000134.png,0.9884491697777762,0.011550830222223807
frame_000163.png,frame_000134.png,0.9905913188832011,0.009408681116798934
frame_000164.png,frame_000134.png,0.990168288917489,0.009831711082511019
frame_000165.png,frame_000138.png,0.960794442314667,0.03920555768533296
frame_000165.png,frame_000138.png,0.960794442314667,0.03920555768533296
frame_000166.png,frame_000138.png,0.9203335798650251,0.07966642013497494
frame_000167.png,frame_000139.png,0.9887754460400767,0.011224553959923278
frame_000168.png,frame_000140.png,0.9999265477833954,7.3452216604597e-05
frame_000168.png,frame_000140.png,0.9999265477833954,7.3452216604597e-05
frame_000169.png,frame_000141.png,0.9999219318483409,7.80681516591164e-05
frame_000170.png,frame_000140.png,0.8227236646587622,0.17727633534123777
frame_000171.png,frame_000143.png,0.9850808196311452,0.014919180368854756
frame_000171.png,frame_000143.png,0.9850808196311452,0.014919180368854756
frame_000172.png,frame_000144.png,0.9910519826257544,0.008948017374245554
frame_000173.png,frame_000145.png,0.9923759728577857,0.007624027142214329
frame_000174.png,frame_000146.png,0.9933081405924853,0.006691859407514711
frame_000175.png,frame_000146.png,0.9929193730895255,0.007080626910474508
frame_000176.png,frame_000148.png,0.9941867476462081,0.005813252353791931
frame_000177.png,frame_000148.png,0.9955659982987076,0.004434001701292378
frame_000178.png,frame_000149.png,0.9949550320094925,0.005044967990507465
frame_000179.png,frame_000150.png,0.9950390893082997,0.004960910691700349
frame_000180.png,frame_000150.png,0.9955096727521677,0.004490327247832271
frame_000181.png,frame_000151.png,0.9969171040313786,0.0030828959686214352
frame_000182.png,frame_000152.png,0.9961836776331515,0.003816322366848479
frame_000183.png,frame_000153.png,0.9963232946117251,0.0036767053882749146
frame_000184.png,frame_000154.png,0.9947181037985784,0.00528189620142161
frame_000185.png,frame_000155.png,0.9951195432750691,0.004880456724930871
frame_000186.png,frame_000156.png,0.9963774935192784,0.003622506480721599
frame_000187.png,frame_000160.png,0.997081687469649,0.0029183125303510193
frame_000188.png,frame_000160.png,0.9970924735367791,0.0029075264632208997
frame_000189.png,frame_000160.png,0.9974029439073976,0.002597056092602412
frame_000190.png,frame_000161.png,0.9975334449404005,0.0024665550595994734
frame_000191.png,frame_000161.png,0.9978202262686177,0.0021797737313823395
frame_000192.png,frame_000161.png,0.997838909252998,0.0021610907470019924
frame_000193.png,frame_000161.png,0.9979577243152866,0.0020422756847133794
frame_000194.png,frame_000162.png,0.9958167732895863,0.004183226710413712
frame_000194.png,frame_000162.png,0.9958167732895863,0.004183226710413712
frame_000195.png,frame_000162.png,-0.0005630341076905947,1.0005630341076905
frame_000196.png,frame_000164.png,0.9755663747266209,0.02443362527337911
frame_000196.png,frame_000165.png,0.9784476247065107,0.0215523752934893
frame_000197.png,frame_000165.png,0.9967062840440638,0.003293715955936194
frame_000198.png,frame_000170.png,0.9981790568237173,0.0018209431762826744
frame_000199.png,frame_000167.png,0.9982364327630595,0.0017635672369404887
frame_000200.png,frame_000169.png,0.9987255249622091,0.0012744750377908787
frame_000201.png,frame_000169.png,0.9987256028243284,0.001274397175671571
frame_000202.png,frame_000169.png,0.9973640393054285,0.002635960694571504
frame_000203.png,frame_000169.png,0.9941692525823757,0.005830747417624349
frame_000204.png,frame_000170.png,0.9921465944111875,0.007853405588812534
frame_000205.png,frame_000171.png,0.9931981591865752,0.006801840813424831
frame_000206.png,frame_000172.png,0.9873885445422556,0.012611455457744447
frame_000207.png,frame_000173.png,0.9917479943164936,0.00825200568350637
frame_000208.png,frame_000173.png,0.9837176120031873,0.016282387996812697
frame_000209.png,frame_000174.png,0.9696833629752895,0.030316637024710547
frame_000210.png,frame_000175.png,0.9812537683687131,0.018746231631286858
frame_000211.png,frame_000176.png,0.9974849612040992,0.002515038795900759
frame_000212.png,frame_000178.png,0.9999996076878082,3.9231219184365784e-07
frame_000213.png,frame_000178.png,0.9999994650204117,5.349795882958475e-07
frame_000214.png,frame_000178.png,0.9999994428404843,5.571595157460862e-07
frame_000215.png,frame_000179.png,0.9753737010393749,0.02462629896062507
frame_000215.png,frame_000180.png,0.9915145780261191,0.008485421973880913
frame_000216.png,frame_000180.png,0.9932780847745446,0.006721915225455399
frame_000217.png,frame_000181.png,0.9955441148501538,0.004455885149846184
frame_000218.png,frame_000182.png,0.9950418253375306,0.0049581746624693945
frame_000219.png,frame_000183.png,0.9944349932245564,0.005565006775443582
frame_000220.png,frame_000183.png,0.9889307222750554,0.011069277724944593
frame_000221.png,frame_000184.png,0.9873423548428301,0.012657645157169939
frame_000221.png,frame_000184.png,0.9873423548428301,0.012657645157169939
frame_000222.png,frame_000185.png,0.9863709548398139,0.013629045160186148
frame_000223.png,frame_000186.png,0.9889847693366972,0.011015230663302789
frame_000224.png,frame_000188.png,0.9905986337602046,0.009401366239795372
frame_000225.png,frame_000188.png,0.9920767247384982,0.007923275261501828
frame_000226.png,frame_000188.png,0.9886376601114242,0.011362339888575823
frame_000227.png,frame_000189.png,0.9879174677215766,0.012082532278423375
frame_000227.png,frame_000193.png,0.9979726876768125,0.0020273123231875356
frame_000228.png,frame_000193.png,0.9973400728386911,0.002659927161308917
frame_000229.png,frame_000193.png,0.9967900398802266,0.0032099601197733696
frame_000230.png,frame_000193.png,0.9956868385490175,0.004313161450982483
frame_000231.png,frame_000193.png,0.9965375011589516,0.0034624988410484336
frame_000232.png,frame_000193.png,0.9972580081463043,0.0027419918536957244
frame_000233.png,frame_000196.png,0.9905842004017923,0.009415799598207708
frame_000234.png,frame_000196.png,0.9923163067378591,0.0076836932621409115
frame_000235.png,frame_000197.png,0.9908205662098324,0.009179433790167613
frame_000236.png,frame_000197.png,0.9925809483204374,0.007419051679562583
frame_000237.png,frame_000198.png,0.9784155550590626,0.021584444940937364
frame_000238.png,frame_000199.png,0.9810412775404065,0.018958722459593513
frame_000239.png,frame_000200.png,0.9715052361191788,0.028494763880821172
frame_000240.png,frame_000200.png,0.9860182866997607,0.01398171330023934
frame_000241.png,frame_000201.png,0.971396748388645,0.02860325161135502
frame_000242.png,frame_000202.png,0.9582008568534273,0.04179914314657274
frame_000243.png,frame_000213.png,0.9786523765352726,0.021347623464727405
frame_000244.png,frame_000205.png,0.9877975824060141,0.012202417593985881
frame_000245.png,frame_000205.png,0.9896942903745278,0.01030570962547217
frame_000246.png,frame_000205.png,0.9906704033671736,0.009329596632826398
frame_000247.png,frame_000205.png,0.9914128519576889,0.008587148042311088
frame_000248.png,frame_000205.png,0.9919444573720361,0.00805554262796393
frame_000249.png,frame_000205.png,0.9929905640488101,0.007009435951189857
frame_000250.png,frame_000208.png,0.9917171213037109,0.008282878696289075
frame_000251.png,frame_000209.png,0.9902582054884262,0.009741794511573754
frame_000252.png,frame_000210.png,0.9867113365317145,0.0132886634682855
frame_000253.png,frame_000210.png,0.9776955755451031,0.022304424454896887
frame_000254.png,frame_000211.png,0.9748171793816863,0.025182820618313673
frame_000255.png,frame_000212.png,0.9667936803930446,0.033206319606955415
frame_000256.png,frame_000213.png,0.9513224189481391,0.04867758105186093
frame_000257.png,frame_000214.png,0.995478271851808,0.004521728148191961
frame_000258.png,frame_000215.png,0.9872252939211348,0.012774706078865217
frame_000258.png,frame_000217.png,0.9933215325040557,0.006678467495944251
frame_000259.png,frame_000217.png,0.9920890180582956,0.007910981941704365
frame_000260.png,frame_000217.png,0.99394870026404,0.00605129973595997
frame_000261.png,frame_000217.png,0.9932046607644265,0.0067953392355735165
frame_000262.png,frame_000219.png,0.9700779208430214,0.029922079156978643
frame_000263.png,frame_000219.png,0.9779779019865915,0.022022098013408486
frame_000264.png,frame_000220.png,0.980526336390712,0.01947366360928804
frame_000265.png,frame_000221.png,0.9777077839813813,0.02229221601861875
frame_000266.png,frame_000222.png,0.9753981991004694,0.024601800899530568
frame_000267.png,frame_000223.png,0.9307238908532277,0.06927610914677229
frame_000268.png,frame_000223.png,0.884303432041759,0.11569656795824101
frame_000269.png,frame_000224.png,0.992159212135153,0.007840787864846988
frame_000270.png,frame_000225.png,0.9903498450356281,0.009650154964371938
frame_000270.png,frame_000225.png,0.9903498450356281,0.009650154964371938
frame_000271.png,frame_000226.png,0.9861343605538601,0.013865639446139943
frame_000271.png,frame_000228.png,0.9930533557669047,0.006946644233095323
frame_000272.png,frame_000228.png,0.9924141904969159,0.007585809503084073
frame_000273.png,frame_000228.png,0.9928932271901961,0.007106772809803874
frame_000274.png,frame_000228.png,0.9947027903726664,0.005297209627333599
frame_000275.png,frame_000228.png,0.9940431543071954,0.005956845692804635
frame_000276.png,frame_000230.png,0.9889980120547183,0.011001987945281733
frame_000277.png,frame_000231.png,0.9825704794648779,0.017429520535122145
frame_000278.png,frame_000232.png,0.9824778334257109,0.017522166574289066
frame_000279.png,frame_000233.png,0.9866348434645811,0.01336515653541892
frame_000280.png,frame_000234.png,0.9804866268003795,0.019513373199620543
frame_000281.png,frame_000234.png,0.9857679526879394,0.014232047312060625
frame_000282.png,frame_000235.png,0.9928591450006174,0.007140854999382551
frame_000283.png,frame_000236.png,0.9901037048464796,0.009896295153520418
frame_000283.png,frame_000241.png,0.9936222562707704,0.006377743729229612
frame_000284.png,frame_000241.png,0.9938203069460863,0.0061796930539137485
frame_000285.png,frame_000241.png,0.9955605751482028,0.004439424851797158
frame_000286.png,frame_000243.png,0.9944172019059189,0.005582798094081132
frame_000287.png,frame_000243.png,0.9931092618331913,0.006890738166808741
frame_000288.png,frame_000243.png,0.9895669581084132,0.01043304189158678
frame_000289.png,frame_000243.png,0.9860897267321893,0.013910273267810691
frame_000290.png,frame_000243.png,0.9842653961507419,0.015734603849258066
frame_000291.png,frame_000243.png,0.9851447098702163,0.014855290129783705
frame_000292.png,frame_000243.png,0.9851762591716449,0.014823740828355136
frame_000293.png,frame_000243.png,0.9836713330648125,0.01632866693518753
frame_000294.png,frame_000243.png,0.9835731119767008,0.01642688802329917
frame_000295.png,frame_000250.png,0.995594482280947,0.004405517719052954
frame_000296.png,frame_000250.png,0.9952360742519686,0.004763925748031417
frame_000297.png,frame_000250.png,0.9944219023955745,0.005578097604425514
frame_000298.png,frame_000250.png,0.9902748463026602,0.009725153697339839
frame_000299.png,frame_000250.png,0.9890444693881568,0.010955530611843178
frame_000300.png,frame_000250.png,0.9864752277102553,0.013524772289744691
frame_000301.png,frame_000286.png,0.9860779177058222,0.013922082294177796
frame_000302.png,frame_000286.png,0.9884256340483452,0.011574365951654841
frame_000303.png,frame_000250.png,0.9910708282549645,0.008929171745035491
frame_000304.png,frame_000250.png,0.9915632940805751,0.008436705919424914
frame_000305.png,frame_000250.png,0.9904354265338271,0.009564573466172899
frame_000306.png,frame_000250.png,0.9904510140926579,0.0095489859073421
frame_000307.png,frame_000250.png,0.9905573748603907,0.009442625139609251
frame_000308.png,frame_000250.png,0.9919245072000682,0.008075492799931805
frame_000309.png,frame_000250.png,0.9921867765011635,0.007813223498836508
frame_000310.png,frame_000250.png,0.9943383706803839,0.005661629319616113
frame_000311.png,frame_000250.png,0.9950118555853501,0.004988144414649898
frame_000312.png,frame_000250.png,0.9950485540090989,0.004951445990901138
frame_000313.png,frame_000253.png,0.9960092446339394,0.003990755366060639
frame_000314.png,frame_000253.png,0.9976397707478947,0.002360229252105328
frame_000315.png,frame_000250.png,0.9963190620243185,0.0036809379756814753
frame_000316.png,frame_000250.png,0.9962995177853387,0.003700482214661349
frame_000317.png,frame_000250.png,0.9952369328663773,0.004763067133622734
frame_000318.png,frame_000253.png,0.9963147728506812,0.003685227149318848
frame_000319.png,frame_000275.png,0.9827036818662774,0.017296318133722566
frame_000320.png,frame_000275.png,0.9815205926665632,0.01847940733343678
frame_000321.png,frame_000275.png,0.9851235967572463,0.014876403242753744
frame_000322.png,frame_000275.png,0.9888895840210923,0.011110415978907717
frame_000323.png,frame_000275.png,0.992474878542137,0.007525121457862993
frame_000324.png,frame_000275.png,0.9880306373162347,0.01196936268376525
frame_000325.png,frame_000275.png,0.9900174433838063,0.009982556616193738
frame_000326.png,frame_000275.png,0.9918106276889802,0.008189372311019794
frame_000327.png,frame_000275.png,0.987145550113207,0.012854449886792962
frame_000328.png,frame_000275.png,0.9847050276564692,0.015294972343530833
frame_000329.png,frame_000275.png,0.9889477365361816,0.01105226346381838
frame_000330.png,frame_000275.png,0.9821121434779588,0.017887856522041168
frame_000331.png,frame_000275.png,0.98261337334098,0.01738662665902002
frame_000332.png,frame_000275.png,0.9839039099152512,0.01609609008474877
frame_000333.png,frame_000275.png,0.9772110950153473,0.02278890498465269
frame_000334.png,frame_000286.png,0.998107780711451,0.0018922192885489908
frame_000335.png,frame_000286.png,0.9976245531986307,0.002375446801369252
frame_000336.png,frame_000286.png,0.9978108073174843,0.002189192682515717
frame_000337.png,frame_000286.png,0.9979780892432022,0.0020219107567978067
frame_000338.png,frame_000286.png,0.9973885085990294,0.0026114914009706114
frame_000339.png,frame_000286.png,0.9973019044568208,0.0026980955431792353
frame_000340.png,frame_000286.png,0.9979146436028646,0.002085356397135363
frame_000341.png,frame_000286.png,0.9974163152506076,0.002583684749392412
frame_000342.png,frame_000286.png,0.9973512282823234,0.0026487717176766346
frame_000343.png,frame_000286.png,0.997530098796078,0.002469901203921987
frame_000344.png,frame_000286.png,0.9981656333457775,0.0018343666542225412
frame_000345.png,frame_000286.png,0.9978562139122883,0.0021437860877117076
frame_000346.png,frame_000286.png,0.9978158660756407,0.002184133924359344
frame_000347.png,frame_000286.png,0.9979896872682715,0.0020103127317284697
frame_000348.png,frame_000286.png,0.9977825608255512,0.002217439174448832
frame_000349.png,frame_000286.png,0.9979037927115966,0.002096207288403429
frame_000350.png,frame_000286.png,0.9982781864194984,0.0017218135805016077
frame_000351.png,frame_000286.png,0.9981587375735066,0.0018412624264934063
frame_000352.png,frame_000286.png,0.9984610868941634,0.0015389131058366479
frame_000353.png,frame_000286.png,0.9987396130990995,0.0012603869009004676
frame_000354.png,frame_000286.png,0.9985311805611099,0.001468819438890101
frame_000355.png,frame_000306.png,0.9969894798917585,0.0030105201082415434
frame_000356.png,frame_000306.png,0.9984654582972794,0.0015345417027206043
frame_000357.png,frame_000306.png,0.9974451127606768,0.002554887239323178
frame_000358.png,frame_000306.png,0.9980170310604499,0.0019829689395500782
frame_000359.png,frame_000306.png,0.998059076262876,0.0019409237371239563
frame_000360.png,frame_000306.png,0.9974921373843981,0.0025078626156018746
frame_000361.png,frame_000306.png,0.9961219588981337,0.003878041101866292
frame_000362.png,frame_000306.png,0.9966980988390131,0.003301901160986942
frame_000363.png,frame_000306.png,0.9973341637204527,0.0026658362795473067
frame_000364.png,frame_000306.png,0.9958022513352778,0.004197748664722223
frame_000365.png,frame_000306.png,0.9957139542493123,0.004286045750687695
frame_000366.png,frame_000306.png,0.9964824215882876,0.0035175784117124076
frame_000367.png,frame_000306.png,0.995357867407064,0.004642132592935999
frame_000368.png,frame_000306.png,0.9965051915412656,0.0034948084587343997
frame_000369.png,frame_000306.png,0.9968046402387928,0.003195359761207217
frame_000370.png,frame_000306.png,0.9966079291207243,0.0033920708792757326
frame_000371.png,frame_000306.png,0.996605877310415,0.003394122689585055
frame_000372.png,frame_000306.png,0.9971791628689226,0.0028208371310773916
frame_000373.png,frame_000308.png,0.9969267948255921,0.0030732051744079003
frame_000374.png,frame_000308.png,0.998038732147249,0.0019612678527509697
frame_000375.png,frame_000306.png,0.9984071565875955,0.0015928434124045099
frame_000376.png,frame_000306.png,0.9982295580542895,0.0017704419457105214
frame_000377.png,frame_000306.png,0.9983942197818508,0.0016057802181491665
frame_000378.png,frame_000306.png,0.9986193237047141,0.001380676295285932
frame_000379.png,frame_000306.png,0.9985511279063675,0.001448872093632536
frame_000380.png,frame_000306.png,0.9982579886875022,0.0017420113124978487
frame_000381.png,frame_000306.png,0.9980516544528264,0.0019483455471736022
frame_000382.png,frame_000306.png,0.998371746353963,0.0016282536460370256
frame_000383.png,frame_000306.png,0.9976738650221489,0.0023261349778510576
frame_000384.png,frame_000306.png,0.998073706168367,0.001926293831633008
frame_000385.png,frame_000306.png,0.9983338672773469,0.0016661327226531464
frame_000386.png,frame_000306.png,0.9970237786028742,0.0029762213971258333
frame_000387.png,frame_000306.png,0.9974986873399498,0.002501312660050159
frame_000388.png,frame_000306.png,0.9975392447189525,0.0024607552810474997
frame_000389.png,frame_000306.png,0.9975706165854045,0.0024293834145955318
frame_000390.png,frame_000306.png,0.9971595291849946,0.0028404708150053803
frame_000391.png,frame_000306.png,0.9975191972464146,0.0024808027535854205
frame_000392.png,frame_000343.png,0.9970708477890534,0.002929152210946584
frame_000393.png,frame_000329.png,0.9982785770789637,0.0017214229210362753
frame_000394.png,frame_000329.png,0.9984803420503264,0.0015196579496735696
frame_000395.png,frame_000343.png,0.9957315516946522,0.004268448305347783
frame_000396.png,frame_000329.png,0.99643586539509,0.0035641346049100076
frame_000397.png,frame_000329.png,0.9975320359387158,0.0024679640612842446
frame_000398.png,frame_000329.png,0.9987252399208775,0.0012747600791225278
frame_000399.png,frame_000329.png,0.9989142577919108,0.0010857422080892132
frame_000400.png,frame_000329.png,0.9992363507875582,0.0007636492124417638
frame_000401.png,frame_000329.png,0.9991177318137727,0.0008822681862272752
frame_000402.png,frame_000329.png,0.9994840600945262,0.0005159399054738278
frame_000403.png,frame_000330.png,0.9994243950855567,0.0005756049144433062
frame_000404.png,frame_000330.png,0.9995469126743848,0.00045308732561522014
frame_000405.png,frame_000329.png,0.9993400322501648,0.000659967749835233
frame_000406.png,frame_000329.png,0.9990776956974305,0.0009223043025694544
frame_000407.png,frame_000343.png,0.9972236548552479,0.0027763451447521126
frame_000408.png,frame_000341.png,0.9980783700601874,0.0019216299398125969
frame_000409.png,frame_000341.png,0.9964058864621035,0.003594113537896515
frame_000410.png,frame_000343.png,0.9948041819556364,0.005195818044363643
frame_000411.png,frame_000345.png,0.9958967737072294,0.004103226292770601
frame_000412.png,frame_000345.png,0.99340293556453,0.006597064435470035
frame_000413.png,frame_000345.png,0.9931769085865616,0.006823091413438398
frame_000414.png,frame_000345.png,0.9917113836562967,0.008288616343703259
frame_000415.png,frame_000345.png,0.9925281941816901,0.007471805818309862
frame_000416.png,frame_000345.png,0.9927583122215652,0.007241687778434813
frame_000417.png,frame_000345.png,0.9934934872343387,0.0065065127656612765
frame_000418.png,frame_000345.png,0.9974463167840607,0.0025536832159392953
frame_000419.png,frame_000341.png,0.9978814451253482,0.0021185548746518457
frame_000420.png,frame_000343.png,0.9973744859427462,0.0026255140572537528
frame_000421.png,frame_000350.png,0.9989730788134814,0.0010269211865185923
frame_000422.png,frame_000350.png,0.999295722279275,0.0007042777207250106
frame_000423.png,frame_000350.png,0.9994947760923361,0.0005052239076639431
frame_000424.png,frame_000362.png,0.9989907749660276,0.001009225033972383
frame_000425.png,frame_000362.png,0.9994496712729117,0.0005503287270882673
frame_000426.png,frame_000350.png,0.9986751172456035,0.0013248827543964614
frame_000427.png,frame_000350.png,0.9987005440741347,0.0012994559258653338
frame_000428.png,frame_000362.png,0.9987693198715882,0.0012306801284117652
frame_000429.png,frame_000362.png,0.9985399937961615,0.0014600062038384598
frame_000430.png,frame_000362.png,0.998580014582968,0.0014199854170320325
frame_000431.png,frame_000362.png,0.9982952382471372,0.0017047617528628267
frame_000432.png,frame_000350.png,0.9983649326341957,0.0016350673658043213
frame_000433.png,frame_000343.png,0.9984988499377513,0.0015011500622487128
